0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.47010637094172636, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4289522117905443, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4312771730569565, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.38340579025361626, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4472135954999579, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4571651780264984, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4230839160261236, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.3781534080237807, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.43588989435406733, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.40249223594996214, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
